Date,Open,High,Low,Close,Adj Close,Volume
2000-10-02,113.125000,116.875000,113.125000,115.375000,90.620758,1258700
2000-10-03,115.625000,116.875000,113.000000,113.875000,89.442558,1502600
2000-10-04,113.500000,113.562500,108.625000,109.437500,85.957115,1757900
2000-10-05,109.750000,115.937500,109.750000,114.875000,90.228020,1853900
2000-10-06,113.375000,113.625000,105.437500,108.875000,85.515327,3625100
2000-10-09,107.000000,107.625000,103.687500,105.250000,82.668091,1612200
2000-10-10,105.312500,105.750000,100.000000,102.687500,80.655411,2744500
2000-10-11,99.500000,106.000000,96.562500,104.000000,81.686302,5509500
2000-10-12,104.000000,104.000000,94.062500,94.312500,74.077271,3723100
2000-10-13,94.312500,102.000000,94.312500,101.500000,79.722664,2798700
2000-10-16,99.750000,106.062500,98.500000,103.625000,81.391747,3475400
2000-10-17,103.375000,103.812500,96.250000,99.250000,77.955444,2111700
2000-10-18,95.500000,101.437500,91.875000,98.000000,76.973648,4426400
2000-10-19,101.750000,104.437500,99.750000,100.562500,79.083160,2322600
2000-10-20,100.562500,106.312500,99.750000,104.937500,82.523712,1707400
2000-10-23,104.687500,105.125000,101.250000,102.437500,80.557671,2019600
2000-10-24,103.625000,106.500000,99.000000,101.125000,79.525520,1904000
2000-10-25,99.375000,100.375000,95.750000,96.187500,75.642647,2166600
2000-10-26,96.187500,98.000000,90.875000,92.937500,73.086761,2352000
2000-10-27,94.000000,95.750000,91.875000,93.000000,73.135948,2097000
2000-10-30,92.750000,98.437500,92.625000,96.500000,75.888374,1803800
2000-10-31,95.500000,101.437500,94.187500,99.812500,78.493362,1863800
2000-11-01,96.750000,97.750000,94.562500,96.687500,76.035797,2094600
2000-11-02,97.625000,100.000000,96.312500,99.250000,78.051033,1505800
2000-11-03,99.250000,101.625000,99.250000,100.437500,78.984840,1658600
2000-11-06,98.375000,99.250000,96.000000,96.062500,75.544312,1927800
2000-11-07,96.062500,97.000000,93.000000,93.750000,73.725792,1756700
2000-11-08,92.500000,93.500000,90.625000,92.437500,72.693581,2051000
2000-11-09,92.000000,93.000000,89.250000,91.875000,72.251244,1845200
2000-11-10,89.000000,91.625000,87.125000,89.187500,70.137764,2604300
2000-11-13,86.375000,87.937500,83.312500,86.375000,67.925964,3201700
2000-11-14,90.000000,92.000000,88.250000,88.875000,69.892021,2167100
2000-11-15,87.250000,92.250000,87.062500,90.062500,70.825844,1851400
2000-11-16,90.062500,93.375000,88.875000,91.437500,71.907196,1223400
2000-11-17,91.187500,91.312500,86.500000,88.062500,69.253098,1398800
2000-11-20,88.000000,88.187500,82.750000,83.000000,65.271889,1663000
2000-11-21,82.000000,84.750000,79.625000,84.187500,66.205742,2066800
2000-11-22,82.875000,83.125000,79.250000,79.937500,62.863491,2296900
2000-11-24,80.750000,82.500000,80.687500,81.500000,64.092224,1086200
2000-11-27,82.500000,83.500000,81.062500,82.500000,64.878670,1883700
2000-11-28,83.750000,84.250000,80.500000,80.500000,63.305885,1701300
2000-11-29,81.625000,82.875000,80.125000,82.875000,65.173576,2329300
2000-11-30,81.875000,82.437500,77.000000,82.125000,64.583786,2514000
2000-12-01,82.125000,85.375000,81.687500,82.000000,64.485466,1380900
2000-12-04,80.500000,82.937500,80.250000,81.750000,64.288879,1601500
2000-12-05,84.000000,89.875000,83.375000,88.750000,69.793739,3981000
2000-12-06,87.750000,93.125000,86.187500,87.750000,69.007309,3785000
2000-12-07,87.687500,88.687500,84.625000,85.875000,67.532791,1555400
2000-12-08,88.000000,92.062500,88.000000,91.875000,72.251244,2063500
2000-12-11,91.625000,96.375000,91.375000,96.000000,75.495178,3869700
2000-12-12,95.500000,95.562500,91.750000,92.437500,72.693581,1789200
2000-12-13,93.125000,95.375000,91.812500,94.062500,73.971512,2573500
2000-12-14,91.375000,92.125000,86.625000,87.437500,68.761581,3131400
2000-12-15,87.000000,87.000000,83.875000,86.687500,68.171761,2963100
2000-12-18,89.000000,90.875000,85.875000,85.937500,67.581993,3077600
2000-12-19,87.250000,95.000000,86.500000,89.375000,70.285217,6007800
2000-12-20,87.750000,93.125000,87.750000,90.000000,70.776764,3840500
2000-12-21,90.000000,94.937500,88.687500,93.812500,73.774910,3072000
2000-12-22,95.500000,100.562500,94.062500,98.812500,77.706932,2642900
2000-12-26,98.500000,102.562500,97.375000,101.812500,80.066170,2198000
2000-12-27,100.500000,102.937500,100.000000,101.875000,80.115311,1782500
2000-12-28,101.000000,107.500000,101.000000,107.125000,84.243935,2483600
2000-12-29,107.187500,108.375000,106.312500,106.937500,84.096481,2075000
2001-01-02,104.375000,105.500000,97.500000,100.250000,78.837402,3202400
2001-01-03,100.062500,115.500000,98.875000,115.500000,90.830154,7355200
2001-01-04,113.750000,116.750000,111.000000,112.750000,88.667519,5867200
2001-01-05,109.000000,111.000000,105.750000,107.875000,84.833771,4328600
2001-01-08,106.500000,107.312500,102.625000,106.375000,83.654160,2169500
2001-01-09,107.625000,108.500000,103.312500,104.750000,82.376282,2295200
2001-01-10,102.250000,108.937500,102.250000,108.500000,85.325241,2716200
2001-01-11,108.500000,112.125000,107.500000,110.500000,86.898094,3674000
2001-01-12,110.437500,110.875000,108.750000,108.750000,85.521919,1806000
2001-01-16,108.812500,113.000000,108.062500,110.000000,86.504913,2267800
2001-01-17,109.750000,114.875000,109.312500,110.000000,86.504913,3212700
2001-01-18,109.500000,109.875000,107.250000,107.500000,84.631210,2583900
2001-01-19,108.000000,111.000000,107.812500,110.937500,87.337395,2760600
2001-01-22,110.937500,115.000000,110.875000,113.125000,89.059578,2783800
2001-01-23,114.250000,116.250000,114.000000,116.000000,91.322968,3270900
2001-01-24,115.000000,120.000000,114.000000,117.875000,92.799065,5110600
2001-01-25,117.875000,117.875000,113.125000,113.562500,89.404015,2724100
2001-01-26,113.000000,115.000000,111.562500,114.687500,90.289658,2446000
2001-01-29,114.500000,117.750000,114.500000,115.910004,91.252098,1630200
2001-01-30,116.900002,118.699997,114.059998,118.620003,93.385582,1700000
2001-01-31,118.620003,119.750000,113.080002,113.750000,89.551605,3500600
2001-02-01,114.900002,118.500000,114.500000,118.199997,93.054962,2579800
2001-02-02,117.599998,118.849998,113.949997,113.959999,89.716919,2158900
2001-02-05,113.750000,114.000000,111.250000,112.099998,88.252609,2540100
2001-02-06,112.949997,112.949997,108.349998,108.949997,85.772720,2246600
2001-02-07,109.400002,109.949997,104.080002,105.199997,82.820480,3138200
2001-02-08,105.699997,108.449997,105.300003,105.949997,83.410942,2716600
2001-02-09,105.099998,109.000000,103.099998,107.750000,84.828003,2742100
2001-02-12,107.699997,109.500000,105.500000,109.500000,86.205727,1952500
2001-02-13,109.900002,110.650002,105.000000,105.900002,83.371574,2213400
2001-02-14,106.400002,106.500000,103.389999,104.250000,82.072556,2401000
2001-02-15,105.949997,108.250000,103.699997,107.199997,84.395020,3020000
2001-02-16,104.500000,105.300003,101.300003,101.500000,79.907578,2620200
2001-02-20,102.099998,102.110001,94.349998,96.000000,75.577606,3273600
2001-02-21,96.000000,98.599998,93.610001,94.400002,74.318031,4273900
2001-02-22,94.410004,97.500000,91.260002,97.199997,76.522331,4517900
2001-02-23,96.199997,97.099998,90.250000,96.040001,75.609108,4350600
2001-02-26,96.150002,98.500000,92.629997,98.300003,77.388336,3882100
2001-02-27,97.750000,100.500000,96.510002,98.339996,77.419830,4132200
2001-02-28,97.099998,97.110001,91.269997,91.750000,72.231758,4745600
2001-03-01,89.400002,91.800003,87.199997,91.610001,72.121513,5330800
2001-03-02,90.300003,93.599998,89.099998,91.400002,71.956215,4105500
2001-03-05,91.400002,93.000000,88.720001,92.150002,72.546654,2837300
2001-03-06,93.949997,97.500000,93.349998,95.349998,75.065926,3156800
2001-03-07,95.110001,95.650002,92.650002,94.949997,74.750969,3780200
2001-03-08,94.849998,95.699997,90.650002,91.750000,72.231758,3078300
2001-03-09,91.610001,91.620003,86.900002,87.000000,68.492249,2968600
2001-03-12,86.050003,86.500000,81.570000,82.489998,64.941681,4860800
2001-03-13,84.750000,87.750000,83.500000,87.510002,68.893707,4596400
2001-03-14,84.900002,87.889999,83.110001,83.910004,66.059578,6390800
2001-03-15,86.000000,89.910004,85.849998,87.949997,69.240135,4706900
2001-03-16,90.500000,91.000000,87.050003,87.550003,68.925194,4385300
2001-03-19,89.000000,91.550003,88.250000,90.940002,71.594025,3205100
2001-03-20,92.000000,92.500000,87.059998,87.059998,68.539452,7271300
2001-03-21,87.099998,89.500000,84.849998,85.000000,66.917679,5204200
2001-03-22,84.750000,88.500000,81.000000,85.910004,67.634087,5776900
2001-03-23,87.500000,89.879997,86.900002,89.809998,70.704445,4026900
2001-03-26,89.809998,92.500000,88.570000,89.239998,70.255699,3292600
2001-03-27,87.750000,93.500000,87.400002,93.500000,73.609459,3700100
2001-03-28,92.000000,92.000000,86.500000,87.250000,68.689026,4127400
2001-03-29,86.680000,89.650002,86.000000,88.099998,69.358231,3472000
2001-03-30,87.900002,89.470001,85.099998,85.099998,66.996422,2855900
2001-04-02,85.099998,87.199997,84.000000,84.160004,66.256393,2939800
2001-04-03,84.099998,84.900002,80.980003,81.309998,64.012672,3203600
2001-04-04,80.599998,81.750000,77.000000,77.529999,61.036781,6130100
2001-04-05,80.000000,86.000000,79.900002,86.000000,67.704956,5193500
2001-04-06,84.000000,85.559998,82.839996,84.199997,66.287903,4452100
2001-04-09,85.750000,87.250000,82.610001,84.000000,66.130432,2884500
2001-04-10,85.599998,89.480003,85.510002,87.809998,69.129906,2955000
2001-04-11,91.500000,91.949997,89.500000,91.300003,71.877502,3427000
2001-04-12,89.599998,94.000000,89.099998,94.000000,74.003105,3024400
2001-04-16,94.000000,94.250000,91.779999,91.779999,72.255356,2725300
2001-04-17,90.800003,94.500000,90.550003,93.099998,73.294563,2838900
